"";"objectid";"n_outliers";"dom.min";"dom.mean";"dom.sd";"dom.max";"aspect.N";"aspect.NO";"aspect.O";"aspect.SO";"aspect.S";"aspect.SW";"aspect.W";"aspect.NW";"aspect.unb";"neig_flach";"neig_schraeg";"inclined.unb";"eign.nicht";"eign.wenig_2040";"eign.wenig_2020";"eign.geeignet";"eign.gut";"eign.sehr_gut";"eign.unb";"n_poss_modules";"e_pv_2020_high";"e_st_2020_high";"e_pv_2040_high";"e_st_2040_high";"e_pv_2020_low";"e_st_2020_low";"e_pv_2040_low";"e_st_2040_low"
"802";2085540;0;426,716369628906;432,283818272182;3,39312143778734;435,288391113281;13;4;5;1;3;0;1;1;42;16;12;42;8;6;17;15;20;4;0;18,6666666666667;7,056;15,68;7,812;17,36;3,024;6,72;3,024;6,72
"803";2085542;0;435,287719726562;438,855943952288;1,52863062075549;441,309265136719;3;1;6;11;4;0;2;5;52;5;27;52;1;7;14;19;11;32;0;25,3333333333333;9,576;21,28;10,458;23,24;5,418;12,04;5,418;12,04
"804";2085568;17;426,462646484375;431,807455604955;2,32951308846988;434,525421142578;6;0;2;7;3;1;1;20;55;2;38;55;11;7;5;34;8;30;0;25,6666666666667;9,702;21,56;10,584;23,52;4,788;10,64;4,788;10,64
"805";2085569;1;435,225036621094;436,649418422154;0,730180267647214;438,83544921875;5;4;5;4;5;5;4;3;35;3;32;35;1;13;15;18;11;12;0;18,6666666666667;7,056;15,68;8,694;19,32;2,898;6,44;2,898;6,44
"806";2085571;0;436,855865478516;438,258469801683;1,46038480843603;440,344635009766;2;0;0;0;0;0;0;1;23;0;3;23;7;9;3;4;1;2;0;3,33333333333333;1,26;2,8;2,394;5,32;0,378;0,84;0,378;0,84
"807";2085578;0;434,206878662109;434,672665405273;0,262490040416439;435,085144042969;0;0;1;0;0;0;0;1;18;1;1;18;0;0;2;5;5;8;0;6,66666666666667;2,52;5,6;2,52;5,6;1,638;3,64;1,638;3,64
"808";2085580;0;439,193389892578;441,655476888021;1,16227560450724;444,250579833984;0;2;31;1;1;4;20;0;40;0;59;40;0;0;9;49;29;12;0;33;12,474;27,72;12,474;27,72;5,166;11,48;5,166;11,48
"809";2085581;0;431,069671630859;432,389996846517;0,60865209406122;432,962707519531;0;0;0;0;0;0;0;0;12;0;0;12;0;0;1;5;6;0;0;4;1,512;3,36;1,512;3,36;0,756;1,68;0,756;1,68
"810";2085582;0;434,861938476562;438,420260261087;2,42407293365468;442,264312744141;1;4;14;3;7;10;24;2;71;9;56;71;4;4;10;40;57;21;0;42,6666666666667;16,128;35,84;16,632;36,96;9,828;21,84;9,828;21,84
"811";2085583;0;435,870941162109;437,701305155851;1,01422408997236;440,170379638672;6;0;1;2;8;0;0;4;28;1;20;28;19;2;1;2;1;24;0;9,33333333333333;3,528;7,84;3,78;8,4;3,15;7;3,15;7
"812";2085586;0;439,350006103516;441,428663635254;1,25033923591323;444,160003662109;27;0;0;4;21;2;0;3;43;2;55;43;14;29;3;5;3;46;0;19;7,182;15,96;10,836;24,08;6,174;13,72;6,174;13,72
"813";2085587;0;439,040924072266;441,297272455125;1,62480015415826;443,508209228516;0;0;0;0;12;0;0;0;30;0;12;30;0;3;3;6;2;28;0;13;4,914;10,92;5,292;11,76;3,78;8,4;3,78;8,4
"814";2085588;0;434,907897949219;435,615545654297;0,479938964730354;436,831146240234;5;0;0;5;1;0;1;3;30;0;15;30;0;0;17;22;6;0;0;15;5,67;12,6;5,67;12,6;0,756;1,68;0,756;1,68
"815";2085589;0;425,029907226562;425,097842129794;0,0468036793587363;425,161956787109;0;0;0;0;0;0;0;0;11;0;0;11;0;0;0;1;10;0;0;3,66666666666667;1,386;3,08;1,386;3,08;1,26;2,8;1,26;2,8
"816";2085610;16;428,654235839844;435,198959135673;3,51598804329572;437,395935058594;6;1;1;3;5;8;4;3;40;29;2;40;3;10;5;3;36;14;0;19,3333333333333;7,308;16,24;8,568;19,04;6,3;14;6,3;14
"817";2085611;3;428,679046630859;430,376668439593;0,652739444945562;431,859527587891;1;3;9;0;0;2;9;1;45;2;23;45;0;2;0;6;31;31;0;22,6666666666667;8,568;19,04;8,82;19,6;7,812;17,36;7,812;17,36
"818";2085615;12;428,806518554688;431,728008705498;0,581917346841161;432,877990722656;14;5;3;18;25;5;4;12;63;69;17;63;6;3;2;8;51;79;0;46,6666666666667;17,64;39,2;18,018;40,04;16,38;36,4;16,38;36,4
"819";2085616;0;434,741516113281;435,494703292847;0,448870660285344;436,144134521484;2;0;1;0;1;0;0;0;12;2;2;12;0;6;2;0;8;0;0;3,33333333333333;1,26;2,8;2,016;4,48;1,008;2,24;1,008;2,24
"820";2085617;0;436,236785888672;437,510049819946;0,662373965397792;439,26025390625;22;5;6;6;5;3;8;1;40;11;45;40;0;17;20;12;30;17;0;26,3333333333333;9,954;22,12;12,096;26,88;5,922;13,16;5,922;13,16
"821";2085622;1;428,938507080078;432,24865253155;0,952388941208816;434,309387207031;3;8;0;12;3;11;2;2;50;2;39;50;1;5;24;23;22;16;0;28,3333333333333;10,71;23,8;11,34;25,2;4,788;10,64;4,788;10,64
"822";2085623;0;440,159057617188;440,940955752418;0,532254013746536;442,139739990234;1;3;5;4;1;2;16;3;28;3;32;28;0;0;2;2;43;16;0;21;7,938;17,64;7,938;17,64;7,434;16,52;7,434;16,52
"823";2085624;6;436,551666259766;440,608508419681;3,84220840434643;456,960357666016;103;47;135;35;70;30;99;35;216;19;535;216;120;153;225;165;67;40;0;165,666666666667;62,622;139,16;81,9;182;13,482;29,96;13,482;29,96
"824";2085626;4;434,545227050781;434,628597683377;0,0580639258796359;434,716125488281;0;0;0;0;0;0;0;0;9;0;0;9;0;0;0;0;9;0;0;3;1,134;2,52;1,134;2,52;1,134;2,52;1,134;2,52
"825";2085627;0;434,583374023438;434,653127034505;0,0536408422152063;434,734924316406;0;0;0;0;0;0;0;0;9;0;0;9;0;0;0;1;8;0;0;3;1,134;2,52;1,134;2,52;1,008;2,24;1,008;2,24
"826";2085628;16;435,407196044922;439,771470926576;1,71360924433591;442,189239501953;4;11;11;3;3;7;15;2;62;8;48;62;1;3;12;31;30;41;0;38;14,364;31,92;14,742;32,76;8,946;19,88;8,946;19,88
"827";2085629;0;438,97900390625;440,271689579405;0,652778078500617;441,170257568359;0;0;6;0;0;0;2;0;21;3;5;21;0;0;0;12;12;5;0;9,66666666666666;3,654;8,12;3,654;8,12;2,142;4,76;2,142;4,76
"828";2085637;1;434,513092041016;434,680723491468;0,140208035469242;435,163818359375;4;0;0;0;0;0;0;1;14;5;0;14;1;1;3;13;1;0;0;5,66666666666667;2,142;4,76;2,268;5,04;0,126;0,28;0,126;0,28
"829";2241922;0;438,405639648438;440,086296428334;0,892954158028306;441,943634033203;1;19;5;2;0;14;4;0;43;2;43;43;1;2;11;29;10;35;0;28,3333333333333;10,71;23,8;10,962;24,36;5,67;12,6;5,67;12,6
"830";2241926;0;438,819274902344;440,672936934459;0,729663368509173;442,330200195312;0;0;4;7;0;1;2;21;44;1;34;44;0;2;1;36;9;31;0;25,6666666666667;9,702;21,56;9,954;22,12;5,04;11,2;5,04;11,2
"831";2241930;0;436,728179931641;439,595607119523;1,23341979293058;441,219909667969;63;20;32;15;68;5;2;2;74;25;182;74;4;6;75;47;50;99;0;90,3333333333333;34,146;75,88;34,902;77,56;18,774;41,72;18,774;41,72
"832";2241934;1;436,099426269531;440,412108038464;1,60003495961835;442,505035400391;10;31;4;1;0;24;0;2;65;7;65;65;1;12;43;26;5;50;0;41,3333333333333;15,624;34,72;17,136;38,08;6,93;15,4;6,93;15,4
"833";2241935;0;435,249633789062;435,276668003627;0,0138688045043677;435,294036865234;0;0;0;0;0;2;0;0;12;2;0;12;0;0;0;13;1;0;0;4,66666666666667;1,764;3,92;1,764;3,92;0,126;0,28;0,126;0,28
"834";2241937;0;433,454254150391;436,710298791396;1,71629879871414;440,255645751953;1;2;21;1;0;0;34;3;51;2;60;51;0;0;0;26;79;8;0;37,6666666666667;14,238;31,64;14,238;31,64;10,962;24,36;10,962;24,36
"835";2241939;0;431,847229003906;434,616463088989;2,52732535331677;438,710662841797;3;0;7;0;1;1;23;2;43;9;28;43;17;23;16;8;15;1;0;13,3333333333333;5,04;11,2;7,938;17,64;2,016;4,48;2,016;4,48
"836";2241940;0;436,226257324219;437,491561889648;0,768514612789419;439,014801025391;0;1;19;0;0;0;9;1;26;3;27;26;0;2;13;16;23;2;0;18;6,804;15,12;7,056;15,68;3,15;7;3,15;7
"837";2241942;10;435,905548095703;439,052324898635;1,31482171482215;442,347351074219;5;4;16;3;1;0;4;7;39;6;34;39;1;8;19;27;19;5;0;23,3333333333333;8,82;19,6;9,828;21,84;3,024;6,72;3,024;6,72
"838";2241945;0;435,836822509766;438,937464875995;1,76899322598857;441,585571289062;0;0;9;0;0;0;6;0;38;0;15;38;0;1;11;27;14;0;0;17,3333333333333;6,552;14,56;6,678;14,84;1,764;3,92;1,764;3,92
"839";2241946;0;438,155242919922;438,708081926618;0,356772823091182;439,328735351562;0;0;3;0;0;0;2;0;23;1;4;23;0;0;1;4;16;7;0;9,33333333333333;3,528;7,84;3,528;7,84;2,898;6,44;2,898;6,44
"840";2241947;4;433,375762939453;437,302625406475;1,03824954018088;439,322296142578;60;1;3;3;51;3;3;5;62;13;116;62;10;49;24;16;27;65;0;44;16,632;36,96;22,806;50,68;11,592;25,76;11,592;25,76
"841";2241948;0;435,661193847656;440,460819962001;2,33763637160616;444,886993408203;11;12;3;0;2;4;10;5;54;1;46;54;31;11;18;13;19;9;0;19,6666666666667;7,434;16,52;8,82;19,6;3,528;7,84;3,528;7,84
"842";2241949;0;435,671417236328;437,612783643934;0,807853304402441;439,209136962891;0;4;6;2;0;0;23;0;37;4;31;37;0;1;9;33;26;3;0;23,6666666666667;8,946;19,88;9,072;20,16;3,654;8,12;3,654;8,12
"843";2241950;0;434,075836181641;441,637807992788;5,00983446606191;446,217010498047;0;0;0;0;0;0;0;0;13;0;0;13;3;1;0;0;2;7;0;3;1,134;2,52;1,26;2,8;1,134;2,52;1,134;2,52
"844";2241956;0;432,565399169922;433,251083374023;0,844641247739365;434,709991455078;0;0;0;0;0;0;0;0;12;0;0;12;2;4;4;1;1;0;0;2;0,756;1,68;1,26;2,8;0,126;0,28;0,126;0,28
"845";2241960;15;432,879547119141;438,381039574033;2,13441876641786;441,879425048828;12;7;8;5;6;5;2;11;70;8;48;70;4;21;32;23;15;31;0;33,6666666666667;12,726;28,28;15,372;34,16;5,796;12,88;5,796;12,88
"846";2241968;4;434,9462890625;437,932171630859;0,776032655676923;439,250671386719;2;1;18;2;0;6;14;2;40;7;38;40;1;6;2;9;51;16;0;26;9,828;21,84;10,584;23,52;8,442;18,76;8,442;18,76
"847";2241970;11;433,223388671875;437,908936966297;1,16360012866491;439,526184082031;5;2;4;7;2;2;3;8;53;10;23;53;0;1;5;19;29;32;0;28,3333333333333;10,71;23,8;10,836;24,08;7,686;17,08;7,686;17,08
"848";2241973;0;436,698181152344;438,817742241753;0,800553628748572;440,244781494141;9;6;4;1;3;3;2;2;42;3;27;42;4;14;5;10;12;27;0;18;6,804;15,12;8,568;19,04;4,914;10,92;4,914;10,92
"849";2241975;0;432,078796386719;432,310968017578;0,179410293196768;432,513244628906;0;0;0;0;0;0;0;0;10;0;0;10;1;2;2;5;0;0;0;2,33333333333333;0,882;1,96;1,134;2,52;0;0;0;0
"850";2241977;0;434,150756835938;437,637614839396;1,66617980263613;439,945373535156;37;9;8;0;6;1;8;20;68;7;82;68;8;19;39;50;21;20;0;43,3333333333333;16,38;36,4;18,774;41,72;5,166;11,48;5,166;11,48
"851";2241978;7;434,534271240234;439,391623924518;1,75493595586798;441,604736328125;23;0;1;3;11;3;1;16;58;4;54;58;12;22;27;16;13;26;0;27,3333333333333;10,332;22,96;13,104;29,12;4,914;10,92;4,914;10,92
"852";2241981;0;436,335174560547;437,502531869071;0,752949436630961;439,308929443359;0;2;16;0;1;1;9;1;26;3;27;26;0;0;1;3;46;6;0;18,6666666666667;7,056;15,68;7,056;15,68;6,552;14,56;6,552;14,56
"853";2241983;19;436,042449951172;439,049979531304;1,11275910719787;440,325012207031;2;4;43;3;2;5;64;4;54;46;81;54;0;1;15;15;74;76;0;60;22,68;50,4;22,806;50,68;18,9;42;18,9;42
"854";2241987;2;436,055999755859;438,787691797529;1,40139982085557;443,494384765625;3;5;68;5;3;8;64;7;61;44;119;61;9;6;25;37;100;47;0;69,6666666666667;26,334;58,52;27,09;60,2;18,522;41,16;18,522;41,16
"855";2241988;23;436,049407958984;439,048236804062;1,13616657434185;441,113800048828;2;4;63;8;4;6;35;4;52;52;74;52;9;8;7;11;78;65;0;53,6666666666667;20,286;45,08;21,294;47,32;18,018;40,04;18,018;40,04
"856";2241989;1;433,886444091797;439,203063964844;1,66103843602112;441,200347900391;0;1;15;0;0;1;1;0;38;1;17;38;3;5;4;15;23;6;0;16;6,048;13,44;6,678;14,84;3,654;8,12;3,654;8,12
"857";2241993;0;437,116790771484;438,449458618164;0,738184548547074;440,084350585938;3;3;1;1;10;1;1;1;29;0;21;29;0;7;14;0;3;26;0;14,3333333333333;5,418;12,04;6,3;14;3,654;8,12;3,654;8,12
"858";2241994;7;431,056701660156;433,473167419434;2,55906528084734;440,203002929688;0;0;1;0;3;3;0;0;21;3;4;21;3;4;11;6;1;3;0;7;2,646;5,88;3,15;7;0,504;1,12;0,504;1,12
"859";2241995;0;435,537658691406;437,781427526987;1,30981214277995;440,543090820312;1;3;28;3;0;0;16;0;42;1;50;42;0;0;6;17;65;5;0;31;11,718;26,04;11,718;26,04;8,82;19,6;8,82;19,6
"860";2241996;0;437,383972167969;438,52787109375;0,571163048718717;439,629119873047;0;3;17;4;0;0;18;0;33;7;35;33;0;0;0;5;58;12;0;25;9,45;21;9,45;21;8,82;19,6;8,82;19,6
"861";2241998;0;437,611907958984;438,485002441406;0,580643278633358;440,265686035156;2;1;1;8;1;1;0;5;31;0;19;31;0;2;15;5;2;26;0;16;6,048;13,44;6,3;14;3,528;7,84;3,528;7,84
"862";2241999;4;432,481384277344;438,737548477348;1,48756524944783;440,971343994141;14;7;14;5;29;6;21;5;73;22;79;73;2;4;34;29;63;42;0;56;21,168;47,04;21,672;48,16;13,23;29,4;13,23;29,4
"863";2242003;2;430,810394287109;436,388010253906;1,45697505696207;438,551879882812;8;1;0;0;6;1;1;0;33;0;17;33;0;5;13;4;2;26;0;15;5,67;12,6;6,3;14;3,528;7,84;3,528;7,84
"864";2242004;0;437,427368164062;438,342308327004;0,503821362879962;439,907470703125;9;3;15;6;9;5;9;5;47;7;54;47;0;0;19;8;39;42;0;36;13,608;30,24;13,608;30,24;10,206;22,68;10,206;22,68
"865";2242005;24;437,457244873047;441,059938389956;0,814305711260335;443,139251708984;105;28;20;11;30;7;19;30;77;171;79;77;12;11;22;37;157;88;0;101,333333333333;38,304;85,12;39,69;88,2;30,87;68,6;30,87;68,6
"866";2242009;0;438,104156494141;439,712899081678;0,803474360469991;441,553314208984;3;2;51;10;2;4;31;1;62;8;96;62;0;1;1;9;90;65;0;55;20,79;46,2;20,916;46,48;19,53;43,4;19,53;43,4
"867";2242011;11;432,990386962891;436,049350283562;1,52519682824211;438,253601074219;12;6;11;4;6;2;5;3;60;1;48;60;0;0;1;32;36;40;0;36,3333333333333;13,734;30,52;13,734;30,52;9,576;21,28;9,576;21,28
"868";2242013;0;438,331298828125;440,118838766347;1,055086818152;441,619384765625;12;0;0;0;10;0;0;0;24;0;22;24;2;16;6;0;2;20;0;9,33333333333333;3,528;7,84;5,544;12,32;2,772;6,16;2,772;6,16
"869";2242017;0;438,857208251953;440,610869489397;1,23657884594334;443,455932617188;9;0;1;1;1;2;0;1;20;0;15;20;3;12;2;6;3;9;0;6,66666666666667;2,52;5,6;4,032;8,96;1,512;3,36;1,512;3,36
"870";2242018;0;431,483825683594;431,830607096354;0,372298728147291;432,499755859375;0;0;0;0;0;0;0;0;18;0;0;18;0;3;7;5;1;2;0;5;1,89;4,2;2,268;5,04;0,378;0,84;0,378;0,84
"871";2242024;0;432,833190917969;436,483858635089;1,60965179406317;438,803039550781;58;2;0;2;36;3;1;0;61;6;96;61;9;65;5;10;21;53;0;29,6666666666667;11,214;24,92;19,404;43,12;9,324;20,72;9,324;20,72
"872";2242026;0;438,84130859375;440,146765188009;0,631817154918073;441,845642089844;23;2;0;11;15;2;1;13;52;6;61;52;0;0;35;17;15;52;0;39,6666666666667;14,994;33,32;14,994;33,32;8,442;18,76;8,442;18,76
"873";2242027;0;439,097686767578;440,935118993123;1,00300190326011;442,422668457031;0;1;12;0;0;2;0;0;33;1;14;33;0;0;5;24;11;8;0;16;6,048;13,44;6,048;13,44;2,394;5,32;2,394;5,32
"874";2242030;2;432,224639892578;432,272197376598;0,0729177847354389;432,422882080078;0;0;0;0;0;0;0;0;11;0;0;11;0;0;0;7;4;0;0;3,66666666666667;1,386;3,08;1,386;3,08;0,504;1,12;0,504;1,12
"875";2242031;0;439,700073242188;440,65846044367;0,59745028508825;442,239318847656;1;0;10;2;1;1;2;1;26;0;18;26;0;0;2;18;20;4;0;14,6666666666667;5,544;12,32;5,544;12,32;3,024;6,72;3,024;6,72
"876";2242034;0;432,712646484375;436,068196411133;2,0634374860021;439,637145996094;5;8;6;6;4;6;1;4;60;9;31;60;12;11;11;32;30;4;0;25,6666666666667;9,702;21,56;11,088;24,64;4,284;9,52;4,284;9,52
"877";2242037;0;432,952484130859;437,077103339301;1,98166502096575;440,836547851562;1;3;3;14;4;0;6;6;53;0;37;53;12;8;16;26;18;10;0;23,3333333333333;8,82;19,6;9,828;21,84;3,528;7,84;3,528;7,84
"878";2242050;0;433,934814453125;435,639020996094;0,891359321606493;437,513671875;1;4;0;0;0;0;0;0;20;0;5;20;9;4;1;2;2;7;0;4;1,512;3,36;2,016;4,48;1,134;2,52;1,134;2,52
"879";2242058;2;437,528686523438;440,767523514597;1,09640067856711;443,302398681641;0;0;0;2;0;0;0;1;16;0;3;16;0;0;2;3;6;8;0;6,33333333333333;2,394;5,32;2,394;5,32;1,764;3,92;1,764;3,92
"880";2242062;8;434,776214599609;439,896788460868;1,50949796957609;441,99365234375;2;1;3;18;1;1;3;4;51;2;31;51;1;1;5;9;24;44;0;27,3333333333333;10,332;22,96;10,458;23,24;8,568;19,04;8,568;19,04
"881";2242063;5;434,526062011719;437,908813476562;0,653443190346691;438,318786621094;3;0;1;3;0;0;1;14;35;21;1;35;0;2;1;1;50;3;0;18,3333333333333;6,93;15,4;7,182;15,96;6,678;14,84;6,678;14,84
"882";2242068;0;438,906005859375;441,059922854106;0,969560040521091;443,3046875;13;33;5;8;7;19;3;24;80;7;105;80;5;19;55;26;26;61;0;56;21,168;47,04;23,562;52,36;10,962;24,36;10,962;24,36
"883";2242074;25;436,861633300781;439,397564012177;0,879235203541916;440,635314941406;12;19;21;9;15;16;26;10;68;35;93;68;10;11;13;21;60;81;0;58,3333333333333;22,05;49;23,436;52,08;17,766;39,48;17,766;39,48
"884";2242075;2;437,775054931641;439,417826113494;1,16822099109623;443,080749511719;7;2;1;2;5;0;0;2;27;1;18;27;9;10;4;2;4;17;0;9;3,402;7,56;4,662;10,36;2,646;5,88;2,646;5,88
"885";2242084;1;434,942169189453;439,449429931641;1,05921040859003;440,8310546875;0;4;14;1;1;0;18;0;37;2;36;37;0;0;3;23;35;14;0;25;9,45;21;9,45;21;6,174;13,72;6,174;13,72
"886";2242094;0;435,665435791016;440,412864025728;1,79388964285138;443,679290771484;12;2;2;3;9;7;4;1;41;0;40;41;13;11;11;11;9;26;0;19;7,182;15,96;8,568;19,04;4,41;9,8;4,41;9,8
"887";2242095;0;437,925476074219;439,151806889748;0,642379670127177;440,506317138672;0;1;10;3;0;2;3;2;28;3;18;28;0;2;2;5;29;11;0;15,6666666666667;5,922;13,16;6,174;13,72;5,04;11,2;5,04;11,2
"888";2242096;0;437,405914306641;438,654211425781;0,611399660472376;439,840362548828;0;1;10;1;0;2;3;3;30;2;18;30;0;1;2;8;31;8;0;16,3333333333333;6,174;13,72;6,3;14;4,914;10,92;4,914;10,92
"889";2242100;0;434,512329101562;437,24672408331;1,01517681886393;438,751190185547;2;2;14;3;0;2;12;1;48;4;32;48;4;2;7;7;45;19;0;26;9,828;21,84;10,08;22,4;8,064;17,92;8,064;17,92
"890";2242101;0;435,502380371094;437,116638183594;0,924082678549355;438,660858154297;1;1;7;8;1;3;18;6;54;6;39;54;0;1;3;11;57;27;0;32,6666666666667;12,348;27,44;12,474;27,72;10,584;23,52;10,584;23,52
"891";2242103;8;434,923248291016;437,592938741048;1,08794078657423;439,568481445312;4;1;8;2;1;0;19;3;34;2;36;34;5;6;2;5;38;16;0;20,3333333333333;7,686;17,08;8,442;18,76;6,804;15,12;6,804;15,12
"892";2242104;0;434,529937744141;436,123743057251;1,93796041339079;439,25;0;0;0;0;0;0;0;0;16;0;0;16;0;0;6;3;2;5;0;5,33333333333333;2,016;4,48;2,016;4,48;0,882;1,96;0,882;1,96
"893";2242105;0;438,975250244141;439,70672179105;0,395121941234085;440,620941162109;7;0;0;4;8;1;0;6;31;2;24;31;0;0;2;23;2;30;0;19;7,182;15,96;7,182;15,96;4,032;8,96;4,032;8,96
"894";2242106;0;437,968719482422;440,008022346882;1,15350597037993;442,118560791016;130;27;1;1;125;15;1;0;96;14;286;96;0;0;73;122;9;192;0;132;49,896;110,88;49,896;110,88;25,326;56,28;25,326;56,28
"895";2242108;0;439,235595703125;440,222203141552;0,672472448951004;441,91455078125;1;1;26;1;1;0;0;1;28;1;30;28;0;0;2;2;51;4;0;19,6666666666667;7,434;16,52;7,434;16,52;6,93;15,4;6,93;15,4
"896";2242109;13;435,136077880859;439,677660870296;2,01157261223472;441,582977294922;2;0;0;0;2;3;36;8;42;8;43;42;1;6;12;10;51;13;0;28,6666666666667;10,836;24,08;11,592;25,76;8,064;17,92;8,064;17,92
"897";2242110;7;434,764526367188;440,54383363115;1,76663534095297;442,783355712891;4;2;29;2;2;0;11;4;40;8;46;40;0;7;3;16;59;9;0;29;10,962;24,36;11,844;26,32;8,568;19,04;8,568;19,04
"898";2242111;8;435,397003173828;440,685379545567;1,61076727485726;441,884155273438;6;3;26;7;2;5;12;7;50;23;45;50;0;5;10;21;50;32;0;37,6666666666667;14,238;31,64;14,868;33,04;10,332;22,96;10,332;22,96
"899";2242112;0;435,902862548828;436,214251708984;0,31764321696592;436,661926269531;0;0;0;0;0;0;3;0;12;3;0;12;0;2;3;8;2;0;0;4,33333333333333;1,638;3,64;1,89;4,2;0,252;0,56;0,252;0,56
"900";2242113;0;439,039947509766;440,851221575056;0,872747117324239;442,79931640625;11;1;3;3;9;6;2;5;30;2;38;30;13;6;5;8;15;23;0;17;6,426;14,28;7,182;15,96;4,788;10,64;4,788;10,64
"901";2242114;16;435,833251953125;439,140121337891;1,41794832463208;441,478546142578;2;2;43;0;2;0;23;1;52;7;66;52;0;0;1;10;98;16;0;41,6666666666667;15,75;35;15,75;35;14,364;31,92;14,364;31,92
"902";2242121;0;432,875366210938;432,968212259227;0,0561083125889575;433,07861328125;0;0;0;0;0;4;0;0;25;4;0;25;0;10;15;4;0;0;0;6,33333333333333;2,394;5,32;3,654;8,12;0;0;0;0
"903";2242124;0;436,758666992188;438,629042069991;0,94127104694594;440,2255859375;24;4;3;6;7;2;2;6;37;2;52;37;1;11;34;12;17;16;0;26,3333333333333;9,954;22,12;11,34;25,2;4,158;9,24;4,158;9,24
"904";2242125;1;454,241271972656;455,839950027547;1,02814688626609;459,242553710938;71;148;66;116;68;110;89;94;181;163;599;181;4;15;61;167;325;371;0;308;116,424;258,72;118,314;262,92;87,696;194,88;87,696;194,88
"905";2242126;0;432,912384033203;437,268598659064;2,29996796061708;441,559997558594;31;5;11;9;40;13;4;2;71;15;100;71;2;41;16;25;42;60;0;47,6666666666667;18,018;40,04;23,184;51,52;12,852;28,56;12,852;28,56
"906";2242130;0;432,986083984375;433,039361953735;0,0367856937591265;433,11376953125;0;0;0;0;0;0;0;0;16;0;0;16;2;9;5;0;0;0;0;1,66666666666667;0,63;1,4;1,764;3,92;0;0;0;0
"907";2242133;0;434,419860839844;435,364517896603;0,510474768607656;437,040313720703;64;24;4;9;68;28;6;5;104;26;182;104;0;2;30;91;26;163;0;103,333333333333;39,06;86,8;39,312;87,36;23,814;52,92;23,814;52,92
"908";2242135;0;436,345642089844;436,400337120155;0,0255072792103878;436,450012207031;1;3;3;9;0;0;3;0;58;19;0;58;0;0;0;0;0;77;0;25,6666666666667;9,702;21,56;9,702;21,56;9,702;21,56;9,702;21,56
"909";2242137;0;436,088836669922;437,894245812652;1,02162857275025;441,607635498047;63;6;2;3;53;7;2;2;80;11;127;80;1;47;46;21;23;80;0;56,6666666666667;21,42;47,6;27,342;60,76;12,978;28,84;12,978;28,84
"910";2242139;19;434,282653808594;438,784596535012;2,14216882747409;440,988250732422;23;1;3;14;21;2;4;11;56;29;50;56;32;14;9;4;10;66;0;29,6666666666667;11,214;24,92;12,978;28,84;9,576;21,28;9,576;21,28
"911";2242140;0;433,248168945312;437,160142088248;1,58454498707989;439,613098144531;10;3;3;11;8;1;0;38;79;3;71;79;4;22;49;25;10;43;0;42,3333333333333;16,002;35,56;18,774;41,72;6,678;14,84;6,678;14,84
"912";2242144;0;439,533142089844;441,490532408369;0,692000954942236;442,922302246094;8;5;24;9;4;3;23;6;59;10;72;59;0;0;11;34;62;34;0;47;17,766;39,48;17,766;39,48;12,096;26,88;12,096;26,88
"913";2242148;0;432,921813964844;432,942909240723;0,0128021876773457;432,967590332031;0;0;0;0;3;4;2;0;23;9;0;23;0;2;11;16;3;0;0;10;3,78;8,4;4,032;8,96;0,378;0,84;0,378;0,84
"914";2242150;6;434,311126708984;440,184068885216;2,43980929621849;444,0322265625;7;9;2;0;0;2;2;3;40;1;24;40;16;6;14;15;6;8;0;14,3333333333333;5,418;12,04;6,174;13,72;1,764;3,92;1,764;3,92
"915";2242151;0;433,009338378906;435,477979772231;1,28448778942959;437,505737304688;0;0;4;0;0;0;8;0;22;0;12;22;0;2;0;21;10;1;0;10,6666666666667;4,032;8,96;4,284;9,52;1,386;3,08;1,386;3,08
"916";2242152;6;433,411285400391;435,028620539485;0,456920269188943;435,219329833984;1;10;8;4;2;1;0;2;46;28;0;46;2;0;8;4;43;17;0;24;9,072;20,16;9,072;20,16;7,56;16,8;7,56;16,8
"917";2242153;11;432,660888671875;439,289704070694;2,66586145918673;442,088073730469;20;1;1;3;3;0;0;10;49;8;30;49;11;14;13;14;14;21;0;20,6666666666667;7,812;17,36;9,576;21,28;4,41;9,8;4,41;9,8
"918";2242154;0;433,313262939453;436,19773695204;3,48652386149635;441,691009521484;0;0;0;0;0;0;0;0;9;0;0;9;0;0;4;1;2;2;0;3;1,134;2,52;1,134;2,52;0,504;1,12;0,504;1,12
"919";2242155;0;436,156005859375;436,641514704778;0,36246769548342;437,241790771484;0;0;0;0;2;0;0;0;24;0;2;24;0;0;0;0;0;26;0;8,66666666666667;3,276;7,28;3,276;7,28;3,276;7,28;3,276;7,28
"920";2242156;0;436,958892822266;437,774151083864;0,504669953512347;439,162292480469;15;0;0;4;15;1;0;5;41;2;38;41;0;0;33;5;5;38;0;27;10,206;22,68;10,206;22,68;5,418;12,04;5,418;12,04
"921";2242164;6;436,657501220703;436,769718826909;0,406296602698291;440,734985351562;17;26;10;9;24;52;14;10;111;159;3;111;7;9;9;19;227;2;0;85,6666666666667;32,382;71,96;33,516;74,48;28,854;64,12;28,854;64,12
"922";2242165;0;431,512145996094;431,676452636719;0,117978556562423;431,831207275391;0;0;2;0;0;0;0;0;10;2;0;10;0;0;0;8;4;0;0;4;1,512;3,36;1,512;3,36;0,504;1,12;0,504;1,12
